query_id,doc_id,score
13,9e3b3hng,1.0
13,9eso10is,1.0
13,9frp9thh,0.0
13,e35npe36,0.0
13,9jb3w0zu,1.0
13,9koytpba,0.0
13,9mse8awm,0.0
13,9pl7mta8,0.0
13,9rxv6fy9,0.0
13,9wd5x7r1,1.0
13,9x4pbm1t,1.0
13,a27ryvaj,0.0
13,a2gmy1f0,2.0
13,a4282jtk,1.0
13,a4tnvwfw,1.0
13,a7azoulm,0.0
13,a8er8wbg,0.0
13,afek8kgr,1.0
13,al7gffw2,1.0
13,0m862lec,0.0
13,aq48eris,0.0
13,5epbf0dn,1.0
13,av8ww9fd,0.0
13,0j7ijjbz,0.0
13,azdu4rgp,1.0
13,u4gc98g4,1.0
13,b10yokyu,2.0
13,b4u4yzjh,0.0
13,b5lcv77o,2.0
13,b80dzg2i,1.0
13,b8j2hn9w,0.0
13,kdvvgxa0,1.0
13,b8y3nhcs,0.0
13,ba6mdgq3,0.0
13,bayj4dtg,0.0
13,bbvxu8op,0.0
13,be11h9wn,0.0
13,belin2jq,0.0
13,3iebral9,1.0
13,bjyzrmsb,1.0
13,bm99zrxz,0.0
13,0vn23ive,1.0
13,h072om8j,0.0
13,c0he4vqa,0.0
13,c17eijdt,1.0
13,c4u0gxp5,1.0
13,c800ynvc,1.0
13,c8nrd4h9,0.0
13,c9niqu56,1.0
13,cb9mheqh,1.0
13,cfv0ta10,2.0
13,cfxmb90y,0.0
13,cljccfpc,1.0
13,cmqo0nkb,0.0
13,cnrzl20a,0.0
13,code9hzz,1.0
13,bazmtjtj,1.0
13,crgqa8gj,0.0
13,cth2wkg1,0.0
13,d09b65gd,1.0
13,d4thas7e,0.0
13,dc8j05vf,0.0
13,depan0es,1.0
13,deuvq0wf,1.0
13,dfe904x1,2.0
13,dfyshke7,1.0
13,dgnddq80,0.0
13,hejoxzld,0.0
13,dopa8hxy,0.0
13,dxe7yvix,1.0
13,dxiyqf9d,1.0
13,e05ktb83,0.0
13,e0b8gnh8,2.0
13,e27dd9d4,0.0
13,q67g8r1b,1.0
13,e4sl5zaj,0.0
13,eb40bb8s,0.0
13,rant2m25,0.0
13,eermgk02,0.0
13,eerqrqwk,1.0
13,efk2jj50,1.0
13,ei89dddm,1.0
13,ejg393zs,1.0
13,el1vyyj9,1.0
13,elmagpu4,1.0
13,emwu5g5f,0.0
13,8g27pktv,0.0
13,evc37gi0,0.0
13,f2zpapwe,0.0
13,f40bfqa5,1.0
13,faojb5hb,1.0
13,fbqqf00i,1.0
13,fkqohnyz,1.0
13,fotbui2j,0.0
13,ftkhfywk,1.0
13,fxy9ekop,0.0
13,g0qhgvv6,0.0
13,g2a4f2ko,2.0
13,pldafcci,1.0
13,g8lsrojl,0.0
13,g8saag2o,0.0
13,g95p6emb,1.0
13,gag50cmf,0.0
13,gb37mvdt,0.0
13,gdr1dhbd,0.0
13,gey0nidn,0.0
13,xaxtbmzd,0.0
13,gu2mt6zp,0.0
13,gvjiexfm,0.0
13,gw8ldhu6,0.0
13,gyvvcnuf,1.0
13,h1bjw0wb,0.0
13,h3fznj7x,0.0
13,h7nxl7oo,0.0
13,3p4pcke8,0.0
13,h9gj814e,1.0
13,hask26vp,0.0
13,he853mwa,1.0
13,hgn6o5yf,1.0
13,hj8qanbb,1.0
13,hky6isk2,0.0
13,hliujvbz,0.0
13,hmy8fs3g,0.0
13,ht88wu6s,1.0
13,hxvadp24,1.0
13,i2ppoe55,1.0
13,i64q5d26,0.0
13,i6pv90s9,1.0
13,i78jztqx,0.0
13,iat80b4l,1.0
13,ienet82k,1.0
13,ldklj4oz,1.0
13,ikz3vwgc,0.0
13,imvbkt69,0.0
13,io2f52kn,1.0
13,is20odaq,2.0
13,its36j6t,0.0
13,iwuzn93f,0.0
13,iwy2nn17,1.0
13,ixytcvge,1.0
13,iyc2dfrg,0.0
13,izxqtril,2.0
13,j1cgzk0t,0.0
13,j59tm40d,2.0
13,j5hn5p2m,0.0
13,j5mkparg,0.0
13,jbtrdvhe,0.0
13,xo8okcha,1.0
13,jjkf5gg3,2.0
13,jk37ej4c,2.0
13,jlqee1b8,0.0
13,jmrg4oeb,0.0
13,jqexwnq2,0.0
13,jqjssnzu,0.0
13,kjofsw9i,0.0
13,jsesgvcg,1.0
13,qjwqmeyo,1.0
13,fuet5nka,1.0
13,jtfyu4sa,1.0
13,jtwb17u8,0.0
13,jy63p793,0.0
13,k9yus2sv,1.0
13,kb8dz8hd,2.0
13,kdnfnpla,0.0
13,khupyfj8,1.0
13,ki7bn67o,1.0
13,kih8ekcm,0.0
13,kiq6xb6k,1.0
13,kj6m72jt,1.0
13,kjovtgua,0.0
13,kkknzw2i,2.0
13,kpov2hy4,2.0
13,kvyvwhja,1.0
13,kw8cg1uh,0.0
13,kxsp23yr,1.0
13,kyj92nvj,0.0
13,kx7pvx0t,0.0
13,6yrehkxw,0.0
13,kz81stib,0.0
13,kzhj0efp,1.0
13,l0b99hye,1.0
13,l352l3yk,1.0
13,l41pnvfd,1.0
13,l48iq9yj,1.0
13,4zk4sj2d,0.0
13,rggry80x,0.0
13,lo35bjnk,1.0
13,lrn0wpvj,1.0
13,uj1jzxbz,1.0
13,ltdajnyy,0.0
13,lwu5ioyw,1.0
13,lyngx8kq,1.0
13,m5h19hy6,1.0
13,erdos4yw,1.0
13,mh62ik50,1.0
13,mhytn634,1.0
13,mjgkk0b5,0.0
13,mmbc54o9,1.0
13,mmy45mhm,1.0
13,moz22sur,0.0
13,mp9g41ai,0.0
13,ms4xzxyv,1.0
13,mscsw8z0,0.0
13,msohf5oa,2.0
13,mvdq6fw0,1.0
13,mvl0wrsj,1.0
13,bd8jm5fs,0.0
13,my16g91c,0.0
13,mz5gdb59,0.0
13,r7w2ep42,0.0
13,n404p6tq,2.0
13,n51vc7qk,0.0
13,n8fwy791,1.0
13,n8g3wmpk,1.0
13,n95j94ck,0.0
13,a1d7ki8w,0.0
13,nc7rjfnz,0.0
13,70ljijk0,2.0
13,nlq5755b,2.0
13,nlrgdntw,1.0
13,nlv1za6u,0.0
13,fw32uyn6,0.0
13,3lxvu00w,0.0
13,nserrspn,0.0
13,nskewteb,0.0
13,nx8pjaba,0.0
13,o2hx667i,0.0
13,o2wg06v0,0.0
13,o71haprj,1.0
13,oaqqh21e,0.0
13,obadq502,0.0
13,odupmsen,0.0
13,of9x1xb1,1.0
13,okc1hovi,0.0
13,olior5vk,0.0
13,oljg1ldn,2.0
13,op0xkima,0.0
13,op98hkh9,2.0
13,oshmfyj1,0.0
13,n9fqqjo8,0.0
13,zhw8vh3e,0.0
13,oxr86eu9,1.0
13,oxvfxmtr,1.0
13,5l1bknw2,2.0
13,pauzgepm,2.0
13,pd3vu5y6,0.0
13,pmmweo13,1.0
13,pn9nwl64,1.0
13,pocccocr,1.0
13,pq75mafr,1.0
13,pth2d40p,1.0
13,py6qu4tl,0.0
13,pylrg91h,0.0
13,pzquq8mq,1.0
13,q052ruao,1.0
13,i14gkdw0,1.0
13,q127qidm,0.0
13,q38epuxa,1.0
13,q59axo1w,0.0
13,q5xljgo7,0.0
13,q856rx6b,0.0
13,q9lfnu6s,0.0
13,qnij7u1h,1.0
13,qp957101,1.0
13,qpaig5tm,1.0
13,7yxz43c6,0.0
13,qrnycol5,1.0
13,qy7dsyz0,1.0
13,qz9rzie2,2.0
13,r0nmlizc,0.0
13,363wamop,1.0
13,r2ynbnxx,1.0
13,r3g59wsb,2.0
13,r66eulqj,0.0
13,r6ga7rlc,0.0
13,r6k3uk69,1.0
13,r7o4fupb,1.0
13,rjqanuk9,2.0
13,rmmp3gms,0.0
13,rpu6aewp,1.0
13,rqw9jir0,2.0
13,rr7r7ef0,2.0
13,ruk46455,2.0
13,ry9wpcxo,2.0
13,rygittca,0.0
13,s4ef9qob,2.0
13,s4gfbsqy,0.0
13,s4y6uxsb,0.0
13,s5u57av2,0.0
13,up5vftj4,0.0
13,vzxutyii,2.0
13,s8fm5rfa,2.0
13,scmta88m,0.0
13,shlhreve,0.0
13,t01njoxo,2.0
13,sn7rswab,0.0
13,snxdv4pv,0.0
13,ss9rc3bo,0.0
13,sw24cv1x,0.0
13,t7gpi2vo,1.0
13,t93xjcvm,0.0
13,tcrxm7jy,2.0
13,tcxi884k,1.0
13,tesje8gl,1.0
13,tfkhptdg,0.0
13,tjplc5j6,1.0
13,tktk2hi9,0.0
13,tmbv6xxv,1.0
13,tojgojjf,0.0
13,tovfd9lw,0.0
13,try8yju1,2.0
13,tun1ndt4,1.0
13,tv13furv,0.0
13,txdzf06r,1.0
13,fb4z81lh,0.0
13,tygyp55h,1.0
13,aul0udi7,1.0
13,u34301eg,0.0
13,u9lp0rtz,1.0
13,ua0luq11,0.0
13,ue7g2vpx,2.0
13,ufeiv47z,0.0
13,ug7xxmz8,0.0
13,uilzmmxu,2.0
13,ukzxr9qh,1.0
13,unnrflmr,1.0
13,upy19l3s,0.0
13,uqgrjjwp,1.0
13,ur7tu7g1,1.0
13,urkuofmu,0.0
13,urwpow4n,0.0
13,usuigzge,0.0
13,ut7mtpam,0.0
13,utigp2vi,0.0
13,uu8ft703,1.0
13,uz6usokd,1.0
13,v1lvzzi4,0.0
13,v5egtgdo,0.0
13,v861kk0i,1.0
13,vfr4pvmz,1.0
13,vgkiadky,0.0
13,vk4lt83x,2.0
13,d8eqifvv,0.0
13,vrc3vra0,0.0
13,vx7ebtbp,2.0
13,vxyrsy83,0.0
13,w0mt034a,1.0
13,w2xaxhkj,0.0
13,w42jv02t,2.0
13,w52tmpin,0.0
13,w5t1ni4l,1.0
13,w6bk2x1n,0.0
13,w8dfhxyt,0.0
13,w8ewm8ve,0.0
13,w9a0jopu,0.0
13,tikqy2qt,1.0
13,x1qr2cc2,0.0
13,x3mi4xj2,0.0
13,x4hdxx1t,0.0
13,x6nqnupa,1.0
13,xc8hafhc,0.0
13,xdtqnwo4,1.0
13,xfhh3ofz,0.0
13,xk5igdwo,0.0
13,xkj68qr2,0.0
13,xlrf3dxx,2.0
13,xolflz8g,0.0
13,w0vm70no,0.0
13,xuczplaf,2.0
13,xummm9xu,1.0
13,beva0bkg,0.0
13,y4zpl1ji,0.0
13,y5y4dbm1,0.0
13,g8addls2,0.0
13,y8hzi1gl,0.0
13,yev0ksho,2.0
13,yk4pamnr,0.0
13,ymg6mh28,1.0
13,yrq58n4k,0.0
13,pkkj4udv,2.0
13,yxmkaqo8,1.0
13,z0e97ost,1.0
13,z4vfjlbg,1.0
13,z5dy8kxf,0.0
13,z6krvfee,0.0
13,z9dolxky,2.0
13,zi98dq1v,0.0
13,zmaw9lbz,0.0
13,435tli39,1.0
13,zp2u7e03,0.0
13,zuedsaqg,0.0
13,zz4cczuj,2.0
14,g7dhmyyo,0.0
14,02bk8vtk,0.0
14,05w8tv8x,2.0
14,0644g2j5,0.0
14,069pelqj,0.0
14,0952gzw1,0.0
14,0cvoeiy0,0.0
14,0dowtdyw,0.0
14,0ghjq3gs,0.0
14,0gj5e1ee,0.0
14,0hki5u13,1.0
14,be3udel6,0.0
14,0kss5r7u,0.0
14,0m4nkufg,0.0
14,0y0hau9l,0.0
14,0z826j39,2.0
14,0zj83sui,0.0
14,11sxecb3,0.0
14,2t4fsfy9,2.0
14,1n6d1gco,0.0
14,16d0zvot,0.0
14,1esupl4q,0.0
14,1hwcp09t,0.0
14,1ir2ptuj,2.0
14,1obd7mq8,1.0
14,act83kcd,1.0
14,1pbem51d,0.0
14,1rhy8td0,0.0
14,1s2zsqoq,0.0
14,ca05ms8h,0.0
14,24w7mt55,0.0
14,29n9tsk9,0.0
14,2i96hd5i,0.0
14,2itui3ar,1.0
14,2kbi9drl,0.0
14,2scgsmsc,0.0
14,oe6daiwx,1.0
14,2wc1bxi1,1.0
14,37katpp3,2.0
14,38c9bgpi,0.0
14,3awub9ve,0.0
14,3e2soc6w,0.0
14,3lqqk9da,0.0
14,3ngrtmb0,0.0
14,3q3sktuq,1.0
14,3r4r65h0,0.0
14,3ruxk6u2,1.0
14,3saa7d76,0.0
14,3v4sedfo,2.0
14,3wvcuboc,0.0
14,414grqif,1.0
14,wz5pgoq4,0.0
14,49rf6q20,0.0
14,4aam91l0,0.0
14,db7zcdyh,0.0
14,n36t6qh6,1.0
14,4nd5wzrm,0.0
14,4owe9lf5,0.0
14,4ry9b68l,0.0
14,4sep0e5y,0.0
14,4stmtynx,0.0
14,4ti8l2ea,0.0
14,4uy1w3oj,0.0
14,4vgbzcx8,1.0
14,4whmqn0h,0.0
14,4znm2erq,0.0
14,4zy3f8m8,0.0
14,52c7myio,0.0
14,571v43ml,0.0
14,5ekdfers,0.0
14,5eyaigav,0.0
14,5o9bbspc,0.0
14,5sfojk7y,0.0
14,cujy4r31,0.0
14,6a6njt3u,0.0
14,1ezwjz71,0.0
14,6f6t558e,0.0
14,6p2vzd9j,0.0
14,6p592gwa,0.0
14,6vmfa6qx,0.0
14,75pu449b,0.0
14,7ulygkcg,0.0
14,810fmd8e,0.0
14,81db26tm,0.0
14,8acldtv2,0.0
14,8aj97x4n,0.0
14,8isy0ucv,0.0
14,8m7n5r85,2.0
14,8obagcxn,0.0
14,921orhjg,0.0
14,93b2ivio,0.0
14,940au47y,0.0
14,99ri6x0y,0.0
14,9i0a9beo,0.0
14,9koytpba,0.0
14,bzcam849,0.0
14,9p0dsyqx,0.0
14,roklqnvz,0.0
14,9sr5b44k,0.0
14,9u5emvvy,1.0
14,a00crtah,0.0
14,a0prku2k,0.0
14,a0vva8kb,0.0
14,a3groawt,0.0
14,x82yaoxc,0.0
14,a8us3r6c,1.0
14,ab128xv0,2.0
14,qkask7md,0.0
14,auq6w9fi,0.0
14,av8ww9fd,0.0
14,axljtddn,0.0
14,axns3ukm,1.0
14,b10yokyu,1.0
14,b8f4a7o3,0.0
14,b8j2hn9w,0.0
14,bf79lj4f,0.0
14,bjx5td52,0.0
14,bnh65bqg,1.0
14,bojhhrvb,0.0
14,bph4nuch,1.0
14,bpv7p7zo,0.0
14,byzemhvu,2.0
14,c7j2eoz0,0.0
14,q99vhq6n,0.0
14,chrj5h72,0.0
14,cmqo0nkb,0.0
14,cov6ip06,0.0
14,cywjp5jh,1.0
14,czuq8rw5,0.0
14,d4x03xl0,0.0
14,e27dd9d4,0.0
14,e4c26nn9,0.0
14,e4sl5zaj,0.0
14,e74x31ev,0.0
14,egzztatj,0.0
14,c8txgmta,0.0
14,ehm4fgos,0.0
14,ei946o7z,0.0
14,elb3jst0,0.0
14,es1xllm0,0.0
14,etl9uwt7,2.0
14,etnf4i8v,2.0
14,ewdfqktw,1.0
14,eyyuo052,2.0
14,fckn8ld4,0.0
14,fs8r5ze0,0.0
14,ftz9190a,1.0
14,fzc6xyhg,0.0
14,p263lwal,0.0
14,g7rf1cdi,0.0
14,gddffqyr,0.0
14,gerhoy8w,0.0
14,gh84kgcg,0.0
14,gmpsniqt,0.0
14,styiytse,0.0
14,guzn0peq,0.0
14,gynn7h7o,0.0
14,h2gwzypy,2.0
14,h4lsvgxo,0.0
14,h5w8if5o,0.0
14,hd079dox,0.0
14,5le1f8kx,2.0
14,he853mwa,0.0
14,hjwasevb,0.0
14,hqj3j8xh,0.0
14,hsgx534y,2.0
14,hxial3gi,0.0
14,i0vyp4mx,0.0
14,i6pv90s9,0.0
14,ib5c3lbi,1.0
14,idauypat,0.0
14,ikepr2p2,0.0
14,imvbkt69,1.0
14,iwkuwnun,0.0
14,j00m2ctc,0.0
14,u4u19iop,0.0
14,j59tm40d,0.0
14,j93zbdjk,1.0
14,6svyn2dx,0.0
14,jbtrdvhe,0.0
14,jhavycsq,0.0
14,jjkf5gg3,2.0
14,jk37ej4c,1.0
14,jlqee1b8,0.0
14,fuet5nka,1.0
14,bs3bwzah,1.0
14,k4f79dr4,0.0
14,k6ijng66,2.0
14,k9yus2sv,0.0
14,kb8dz8hd,2.0
14,kfuk0lix,0.0
14,kgrdul35,0.0
14,kjovtgua,0.0
14,kjqtvcfg,0.0
14,kkgbb6zf,0.0
14,kromgrnu,0.0
14,kszep2kr,0.0
14,ktrh3seo,1.0
14,kvfau8j0,0.0
14,l48iq9yj,0.0
14,lbpve38s,0.0
14,ljqrxjvv,0.0
14,llstohys,0.0
14,rggry80x,0.0
14,lmw1l7gz,0.0
14,12sbikmx,0.0
14,kj6m72jt,0.0
14,m005jyta,0.0
14,m5h19hy6,0.0
14,m61qihyq,0.0
14,mbdj3r0m,0.0
14,vf2pw4ki,0.0
14,msohf5oa,0.0
14,mtoaz6vx,1.0
14,bd8jm5fs,0.0
14,my16g91c,0.0
14,mz5gdb59,0.0
14,n0n4n6ut,0.0
14,nlq5755b,0.0
14,nnftb092,0.0
14,nop03qyd,0.0
14,nsdhvc8w,0.0
14,nx8pjaba,0.0
14,o20ksnel,0.0
14,ogrlidrs,2.0
14,oljg1ldn,0.0
14,oz8zjd6p,0.0
14,p2ahklyl,0.0
14,p8epjlce,0.0
14,pc6fkm3q,0.0
14,pmzdovna,0.0
14,psz2usnx,0.0
14,pud2rqxk,0.0
14,px0twvhs,1.0
14,pxud7l9z,0.0
14,py6qu4tl,0.0
14,pz1ot8fl,1.0
14,pzquq8mq,0.0
14,q127qidm,0.0
14,q1p6h532,1.0
14,q3gj4raw,0.0
14,q856rx6b,0.0
14,q9lfnu6s,1.0
14,qh1barua,0.0
14,qi1bzu36,0.0
14,qkuzf72l,1.0
14,qpaig5tm,0.0
14,r3tmfweq,0.0
14,r5te5xob,0.0
14,r5vkki7q,0.0
14,r923mmnl,0.0
14,5tw93oq1,2.0
14,rbtgsoa1,1.0
14,rgoy7whx,0.0
14,riicw5ga,0.0
14,rjqanuk9,0.0
14,rl6yum7n,0.0
14,rn3aw7wi,0.0
14,uvvsiltp,0.0
14,rs2rydnt,0.0
14,ry9wpcxo,0.0
14,s00gvgwx,0.0
14,s0wmll4q,0.0
14,s2d3q4ob,0.0
14,s4y6uxsb,0.0
14,s6wdwfiq,0.0
14,s8fm5rfa,0.0
14,s9dy7iyf,2.0
14,s9xjxwd1,0.0
14,sdd6lvqv,0.0
14,sdh9nosq,0.0
14,t01njoxo,0.0
14,sn7rswab,0.0
14,snncv0c6,0.0
14,spcv60li,0.0
14,esfbdz2v,0.0
14,std4jddn,0.0
14,sud6ln1y,0.0
14,2nlfcuwj,0.0
14,t771h4or,1.0
14,t7kjh9yr,0.0
14,t8j4q00m,0.0
14,t96j8qt0,0.0
14,t9rdif5m,0.0
14,tahmgsas,0.0
14,tb3yyq44,0.0
14,tfkhptdg,0.0
14,thmnmzun,0.0
14,tjplc5j6,0.0
14,tktk2hi9,1.0
14,tovfd9lw,0.0
14,tu06vd27,1.0
14,u09rn09u,0.0
14,u8i3kbl4,0.0
14,uaqz3ao9,0.0
14,ue1rpjgv,0.0
14,uhlcgopm,0.0
14,uilzmmxu,0.0
14,unnrflmr,0.0
14,uo7ixk9r,2.0
14,ur7tu7g1,0.0
14,us7d19p5,0.0
14,ut0yp4kz,0.0
14,ut7mtpam,0.0
14,v5egtgdo,1.0
14,v84jg4io,0.0
14,v9gfh3m1,0.0
14,vbg06yyw,0.0
14,viagxmqs,0.0
14,vof63qat,0.0
14,d8eqifvv,0.0
14,vpl2xu2r,2.0
14,vpodtbjk,0.0
14,vsinwqnr,0.0
14,vw3h1m5y,0.0
14,w6jbs0xq,0.0
14,wbv82n6v,0.0
14,wfz5wjhc,0.0
14,wtzvod6t,0.0
14,wu1ygt6w,0.0
14,x0u7xarh,0.0
14,x2ky94b0,0.0
14,x5a9k1n5,0.0
14,x67wh2na,0.0
14,xdtqnwo4,1.0
14,xgp2vx6o,1.0
14,xlrf3dxx,0.0
14,xm4fmqoo,0.0
14,xuczplaf,0.0
14,xuiswu2l,0.0
14,xum44wt7,0.0
14,xwjtjopl,0.0
14,xwqxji63,2.0
14,y5y4dbm1,0.0
14,yf2jsw76,0.0
14,yoe84ta7,0.0
14,ysogcprc,0.0
14,yxn8v9q6,1.0
14,z3dc5f1y,1.0
14,z4l3pk23,0.0
14,z8q1da4j,0.0
14,z9kuj186,0.0
14,7kidc16v,0.0
14,zi98dq1v,0.0
14,zingep39,0.0
14,zqer9w9t,0.0
14,zz4cczuj,2.0
15,g7dhmyyo,0.0
15,01rdlf8l,0.0
15,02wo76yw,0.0
15,03pd9jtn,0.0
15,045evk7g,0.0
15,04awj06g,1.0
15,052od3ik,0.0
15,59w4we66,0.0
15,05w8tv8x,0.0
15,084o1dmp,0.0
15,0ahqfgfa,0.0
15,yzr7ifbj,0.0
15,0dab3c2u,0.0
15,0ey40gzw,0.0
15,0gier0lu,0.0
15,0sm0r4v8,0.0
15,0syudviv,0.0
15,0xhho1sh,1.0
15,12sakknb,0.0
15,147yc66p,0.0
15,14x1r9ca,0.0
15,1eg1vf8b,0.0
15,1frc4zya,0.0
15,1nijgf3k,1.0
15,1nqkqqrs,0.0
15,1obd7mq8,0.0
15,act83kcd,2.0
15,1rhy8td0,0.0
15,1s2zsqoq,0.0
15,1ucs8zu1,0.0
15,1vf9x5ny,0.0
15,1wcltcpr,0.0
15,1x0oqzq0,1.0
15,1y7cyl80,0.0
15,1ybj2p1n,2.0
15,1zcx11ew,0.0
15,2ok1owv7,0.0
15,23x0btii,0.0
15,25gjbyi1,2.0
15,26nhza2s,1.0
15,2envy3jm,0.0
15,ssq0dwmn,1.0
15,2ftw85xw,0.0
15,2gyhut37,0.0
15,2lp3fead,0.0
15,2pj26fmv,0.0
15,2sdqehyw,0.0
15,2wshgzjk,0.0
15,397qmcdt,0.0
15,39po6wpq,0.0
15,lncsfohg,2.0
15,39tg92sa,1.0
15,3aavrm2f,1.0
15,3bmaswia,0.0
15,3ds6k08v,0.0
15,3e2soc6w,0.0
15,3eysv9sl,0.0
15,k78d2ur3,0.0
15,3nd6ptrg,0.0
15,3nhmusdm,0.0
15,3x6r3a5x,0.0
15,3p2dl8yf,0.0
15,3q3sktuq,2.0
15,3rcqbgl7,2.0
15,3saa7d76,0.0
15,3ueg2i6w,2.0
15,3vwxsuao,0.0
15,3wvcuboc,0.0
15,3xw4qjoy,1.0
15,3zg6lnow,0.0
15,4091fnaq,1.0
15,40csibsx,0.0
15,41eqt97y,1.0
15,42q6s6t9,0.0
15,46e6qae9,0.0
15,46ecndhl,0.0
15,wz5pgoq4,2.0
15,4ah705nc,2.0
15,4ddljc1t,0.0
15,4ecik6xw,0.0
15,4gj9d181,0.0
15,4nd5wzrm,0.0
15,4owe9lf5,0.0
15,4p68aym1,0.0
15,9lusan32,0.0
15,4xx548gs,1.0
15,c07ri8xz,0.0
15,5at0rhqk,0.0
15,5ekdfers,0.0
15,5fq5f3mx,0.0
15,5h7qyn1g,0.0
15,5kbsd1mv,0.0
15,5meby3vc,1.0
15,5o9bbspc,0.0
15,5y1qgjr8,0.0
15,bb73uyoi,0.0
15,63pokrxy,0.0
15,65kw5eof,0.0
15,69nfi379,2.0
15,6anr4xdw,0.0
15,6b6ffsk6,0.0
15,6dbt99h0,0.0
15,6hwq5jfv,0.0
15,6jclqcjq,0.0
15,6jczwxo6,0.0
15,6ml0puh8,0.0
15,6sjhbrb1,0.0
15,6v3ca6a0,0.0
15,6xyipioz,0.0
15,6zk2g3o1,0.0
15,713ey27b,1.0
15,72r6sl0u,0.0
15,74nt6tyz,0.0
15,75u57fw1,2.0
15,76vgv8qs,1.0
15,7ftq02ev,2.0
15,7imgvale,0.0
15,7jfy66ve,0.0
15,7k4o3lt4,0.0
15,7km43hig,2.0
15,7poh9pn3,0.0
15,iohvj16d,0.0
15,7y6ok9a2,0.0
15,810fmd8e,0.0
15,5w1q4x89,0.0
15,84h3looj,0.0
15,89n52jny,2.0
15,8d1076ge,0.0
15,d5qzzvy3,0.0
15,8fuj072z,1.0
15,8lxpmsva,0.0
15,8mj8gjv9,1.0
15,8nwwj52j,0.0
15,8pkrg0mx,0.0
15,8s0702vd,0.0
15,8s8e2wdw,0.0
15,8tssasdv,0.0
15,947u3okg,0.0
15,9011s995,0.0
15,uajhziug,0.0
15,92l8ajhx,0.0
15,931sco95,0.0
15,94puwlbm,0.0
15,959w9sln,2.0
15,991lacwh,0.0
15,99pyker3,0.0
15,99ri6x0y,0.0
15,9b64z84d,0.0
15,9eso10is,1.0
15,9fex9768,0.0
15,9g1f0ejl,0.0
15,66mzbynu,0.0
15,9jb3w0zu,1.0
15,9kr34sg1,0.0
15,9qd61n3p,0.0
15,9w23dbkm,2.0
15,9wd5x7r1,0.0
15,9zd79pxt,0.0
15,a29c6fbu,0.0
15,a2gmy1f0,1.0
15,af8i359n,0.0
15,ag8pknow,1.0
15,ai18bt45,0.0
15,ain9ajjc,1.0
15,alo15byi,1.0
15,aq48eris,0.0
15,aq82tqay,0.0
15,atisrhas,2.0
15,u47qtzo4,1.0
15,axljtddn,0.0
15,ayg32gtt,0.0
15,b10yokyu,0.0
15,b5lcv77o,2.0
15,b855tj7x,0.0
15,b8j2hn9w,0.0
15,jzwezjy3,0.0
15,b9x51yox,0.0
15,bayj4dtg,0.0
15,bbtgczsv,0.0
15,bdnu8nhd,1.0
15,gsan120y,1.0
15,3iebral9,1.0
15,bjyzrmsb,0.0
15,bqhml1yo,0.0
15,bspc1ogu,1.0
15,w0xtnr07,2.0
15,bzvaqu08,0.0
15,c17eijdt,2.0
15,c1ragbqw,0.0
15,z3axg35b,0.0
15,c7j2eoz0,0.0
15,c7y9zf7o,0.0
15,cfv0ta10,1.0
15,cga8v8fb,1.0
15,cmqo0nkb,0.0
15,cn9rmg4k,0.0
15,cr0s5d1j,0.0
15,cth2wkg1,1.0
15,cwetpnei,0.0
15,d34e31zd,0.0
15,d3bs7yzc,0.0
15,d48u5w0h,2.0
15,d4thas7e,1.0
15,d66lwylf,0.0
15,d684fn9n,0.0
15,de9o76q0,0.0
15,dejv29jh,0.0
15,dfe904x1,2.0
15,di7hfghi,0.0
15,dk3q4niw,0.0
15,dlxtbm97,0.0
15,dn30q1im,0.0
15,drgmqjbf,0.0
15,w8cfdnfr,0.0
15,dz5nqpn5,0.0
15,e138dm8k,2.0
15,e4sl5zaj,0.0
15,e7o4iub7,0.0
15,e9kroam2,0.0
15,e9pwguwm,1.0
15,o1zv0qk3,0.0
15,eb40bb8s,0.0
15,edbtz6up,1.0
15,eec649x4,0.0
15,eff2gtfd,0.0
15,efk2jj50,0.0
15,ejg393zs,0.0
15,enc0da59,0.0
15,erqm82jw,0.0
15,f07x8jj8,0.0
15,f40bfqa5,0.0
15,f53i4n02,0.0
15,fa1niz51,0.0
15,faec051u,0.0
15,faojb5hb,0.0
15,fbqqf00i,2.0
15,fcaeoyxd,0.0
15,fcvddgvy,0.0
15,fdkwklzj,0.0
15,hechmemo,0.0
15,fk4um9nw,0.0
15,fozglfc8,0.0
15,ftkhfywk,0.0
15,fuugy4cx,0.0
15,fxx5vrg0,2.0
15,fxy9ekop,0.0
15,fz9wvup0,0.0
15,g2a4f2ko,0.0
15,g2yy8e99,2.0
15,g8pxb473,0.0
15,gag50cmf,0.0
15,gdl4l9xo,1.0
15,gerhoy8w,0.0
15,gfq7u8n3,0.0
15,gfzobzrg,0.0
15,xgs92uwo,1.0
15,ghehub8j,0.0
15,ghi0ekm5,0.0
15,gi8oizpv,0.0
15,gjdlp10q,2.0
15,gl6ozx2o,0.0
15,gmt83xm7,0.0
15,gmy9zyad,0.0
15,gq3965se,2.0
15,gu2mt6zp,0.0
15,gvylfpcb,0.0
15,gwaqh4dd,1.0
15,gxvdv6xx,1.0
15,gyvvcnuf,1.0
15,h13v8i14,0.0
15,h2hp1wex,0.0
15,h4r0jpy5,0.0
15,h8fvrbch,0.0
15,h9gj814e,2.0
15,he853mwa,0.0
15,hhcul8ao,0.0
15,hht23dh0,0.0
15,hky6isk2,1.0
15,hlj6l6mx,0.0
15,hmy8fs3g,0.0
